TTO,IBI,TIME
4918.625,0.578125,
4919.234375,0.609375,
4919.84375,0.609375,
4920.453125,0.609375,
4921.046875,0.59375,
4921.640625,0.59375,
4922.21875,0.578125,
4922.8125,0.59375,
4923.40625,0.59375,
4923.96875,0.5625,
4924.53125,0.5625,
4925.109375,0.578125,
4925.6875,0.578125,
4926.28125,0.59375,
4926.875,0.59375,
4927.453125,0.578125,
4928.015625,0.5625,
4928.625,0.609375,
4929.21875,0.59375,
4929.828125,0.609375,
4930.421875,0.59375,
4931,0.578125,
4931.59375,0.59375,
4932.203125,0.609375,
4932.78125,0.578125,
4933.359375,0.578125,
4933.9375,0.578125,
4934.53125,0.59375,
4935.125,0.59375,
4935.71875,0.59375,
4936.3125,0.59375,
4936.890625,0.578125,
4937.484375,0.59375,
4938.078125,0.59375,
4938.671875,0.59375,
4939.296875,0.625,
4939.90625,0.609375,
4940.484375,0.578125,
4941.09375,0.609375,
4941.703125,0.609375,
4942.3125,0.609375,
4942.890625,0.578125,
4943.46875,0.578125,
4944.0625,0.59375,
4944.640625,0.578125,
4945.234375,0.59375,
4945.828125,0.59375,
4946.375,0.546875,
4946.953125,0.578125,
4947.546875,0.59375,
4948.125,0.578125,
4948.703125,0.578125,
4949.28125,0.578125,
4949.84375,0.5625,
4950.421875,0.578125,
4951,0.578125,
4951.59375,0.59375,
4952.171875,0.578125,
4952.734375,0.5625,
4953.296875,0.5625,
4953.875,0.578125,
4954.453125,0.578125,
4955.046875,0.59375,
4955.625,0.578125,
4956.1875,0.5625,
4956.78125,0.59375,
4957.375,0.59375,
4957.984375,0.609375,
4958.609375,0.625,
4959.203125,0.59375,
4959.78125,0.578125,
4960.359375,0.578125,
