,EDA,rise_time,max_deriv,amp,decay_time,SCR_width,peak_end_times_stamp,AUC
2022-09-01 01:29:44.750,4.069185,1.125,0.2161671923481947,0.0813695000000001,0.625,1.625,1661995785.375,0.13222543750000015
2022-09-01 01:29:51.000,4.811593,1.625,0.5119642475409734,0.21463549999999998,0.25,1.75,1661995791.25,0.37561212499999996
2022-09-01 01:30:32.000,3.930793,2.5,0.033076529919590314,0.035880000000000134,0.625,2.625,1661995832.625,0.09418500000000035
2022-09-01 01:30:35.000,3.961546,1.5,0.06507766460834219,0.0486930000000001,0.625,1.75,1661995835.625,0.08521275000000017
2022-09-01 01:30:38.750,3.9730790000000002,1.125,0.07487765047758899,0.028831500000000343,,,1661995840.125,
2022-09-01 01:30:59.125,4.0153655,1.875,0.14427588085522558,0.11788949999999954,2.125,3.625,1661995861.25,0.4273494374999983
2022-09-01 01:31:04.625,4.1646494999999994,2.25,0.22222750576253247,0.21079150000000002,1.75,3.375,1661995866.375,0.7114213125000001
2022-09-01 01:31:13.250,4.189637,2.0,0.2766556306147052,0.24090500000000015,1.125,2.75,1661995874.375,0.6624887500000004
2022-09-01 01:31:25.250,4.746241,2.375,0.7347426899024327,0.8212150000000005,2.125,3.625,1661995887.375,2.976904375000002
2022-09-01 01:31:38.125,4.053808,1.375,0.13816860021429989,0.06278899999999998,0.375,1.625,1661995898.5,0.10203212499999997
2022-09-01 01:32:00.000,3.4460089999999997,1.0,0.304441110684202,0.0576629999999998,1.25,2.125,1661995921.25,0.12253387499999957
2022-09-01 01:32:15.625,3.7215119999999997,2.0,0.062918594758969,0.03331699999999982,0.25,1.625,1661995935.875,0.054140124999999706
2022-09-01 01:32:21.125,3.662567,1.125,0.05405003799653585,0.023065000000000335,0.75,1.75,1661995941.875,0.04036375000000059
2022-09-01 01:33:05.625,3.6856325,2.125,0.18733276079135308,0.1691465000000001,2.875,4.5,1661995988.5,0.7611592500000004
2022-09-01 01:33:13.625,3.54724,2.125,0.03487592839666931,0.05638199999999971,,,1661995997.5,
